Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,city,StratoO3,year_month,year,month,day,dayofweek,season_Spring,season_Summer,season_Winter
2015-07-29,50.58,48.188,4.86,19.44,17.33,35.66,2.43,10.73,30.81,1.0180000000000002,1.0539999999999998,144.0,Moderate,96.9,78.9,86.3,105.6,78.9,94.1,75.0,70.9,0.0,0,0.0,20.4,12.8,212.8,1006.8,62.5,4.1,250.7,21.7,8,2015-07-29T05:53:30,2015-07-29T18:37:04,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,226.08552759938289,2015-07,2015,7,29,2,False,True,False
2015-07-30,49.89,41.744,5.12,19.47,17.43,39.93,2.28,13.85,29.26,0.4640000000000001,1.644,141.0,Moderate,95.1,82.5,88.0,105.4,91.1,97.6,75.2,68.1,0.0,0,0.0,22.1,11.4,224.7,1006.8,47.5,3.8,254.1,21.9,9,2015-07-30T05:53:43,2015-07-30T18:36:47,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,215.20018696387413,2015-07,2015,7,30,3,False,True,False
2015-07-31,56.67,39.53999999999999,6.55,19.64,18.32,41.61,1.79,16.07,30.59,1.216,4.058,106.0,Moderate,93.3,82.5,87.4,103.1,91.1,97.1,75.5,69.1,0.0,0,0.0,19.5,12.8,223.0,1006.5,49.2,4.0,194.5,16.6,8,2015-07-31T05:53:56,2015-07-31T18:36:29,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,229.1843741765269,2015-07,2015,7,31,4,False,True,False
2015-08-01,85.39,49.04,24.62,29.71,36.6,42.88,4.08,16.06,29.3,1.42,0.99,195.0,Moderate,95.1,75.3,84.8,107.8,75.3,92.5,76.1,76.9,2.205,100,4.17,17.9,12.8,242.0,1007.3,80.0,3.3,197.6,17.2,7,2015-08-01T05:54:09,2015-08-01T18:36:10,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,248.31856268012424,2015-08,2015,8,1,5,False,True,False
2015-08-02,70.17,30.578,6.32,15.44,17.87,44.0,2.12,22.81,18.06,0.358,0.9999999999999998,194.0,Moderate,91.5,77.1,83.3,105.3,77.1,90.3,76.1,79.7,0.37,100,12.5,20.4,11.4,237.8,1007.3,79.6,3.7,108.7,9.2,5,2015-08-02T05:54:21,2015-08-02T18:35:50,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,chennai,247.162616039484,2015-08,2015,8,2,6,False,True,False
2015-08-03,49.45,35.652,6.56,14.52,18.15,39.68,1.56,16.03,16.74,0.01,0.02,98.0,Satisfactory,95.1,82.5,87.5,107.8,91.1,98.4,76.6,71.6,0.339,100,4.17,20.4,10.3,215.2,1005.8,75.0,3.7,236.4,20.4,8,2015-08-03T05:54:33,2015-08-03T18:35:30,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,237.8103855729284,2015-08,2015,8,3,0,False,True,False
2015-08-04,64.89,41.868,9.85,15.17,20.9,33.16,1.33,22.46,19.37,6.14,1.93,120.0,Moderate,96.9,77.1,86.0,112.6,77.1,94.4,74.8,70.4,1.811,100,4.17,21.3,10.3,241.3,1005.5,74.5,3.8,214.6,18.6,8,2015-08-04T05:54:44,2015-08-04T18:35:08,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,239.35171045131764,2015-08,2015,8,4,1,False,True,False
2015-08-05,59.69,58.20799999999999,7.9,16.22,19.77,46.45,1.41,19.41,16.56,30.27,31.58,112.0,Moderate,95.1,75.3,84.5,107.8,75.3,91.9,75.6,76.6,1.19,100,12.5,19.9,13.9,195.1,1005.4,72.5,3.5,217.2,18.6,8,2015-08-05T05:54:55,2015-08-05T18:34:46,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,chennai,255.3545779654968,2015-08,2015,8,5,2,False,True,False
2015-08-06,49.27,45.068,6.46,14.74,17.93,41.35,2.89,11.0,12.61,10.46,14.45,189.0,Moderate,95.1,82.5,87.4,107.8,87.4,96.8,75.1,68.2,0.016,100,4.17,23.9,13.9,264.4,1004.1,45.8,4.3,215.7,18.6,9,2015-08-06T05:55:06,2015-08-06T18:34:23,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,242.49787770225728,2015-08,2015,8,6,3,False,True,False
2015-08-07,56.12,44.582,7.86,14.52,18.89,40.63,1.27,11.79,14.3,6.01,10.17,100.0,Satisfactory,95.1,82.5,86.5,107.7,87.4,96.5,75.9,71.7,0.236,100,4.17,21.5,9.6,217.4,1003.9,55.6,3.8,196.1,16.9,7,2015-08-07T05:55:16,2015-08-07T18:33:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,221.24263041272567,2015-08,2015,8,7,4,False,True,False
2015-08-08,63.11,47.226,8.68,15.11,19.82,39.26,2.56,12.75,11.84,4.63,8.43,145.0,Moderate,96.9,80.7,87.5,110.0,86.4,97.5,76.3,71.5,0.004,100,4.17,21.0,13.9,268.1,1003.9,80.4,3.9,214.8,18.5,8,2015-08-08T05:55:26,2015-08-08T18:33:34,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,224.0573990136542,2015-08,2015,8,8,5,False,True,False
2015-08-09,55.12,45.856,7.62,15.08,19.0,43.36,1.35,12.69,14.38,3.29,4.77,123.0,Moderate,96.9,82.5,88.4,107.7,91.1,98.7,75.6,67.2,0.0,0,0.0,20.8,13.9,227.2,1002.1,68.3,4.2,203.0,17.6,7,2015-08-09T05:55:35,2015-08-09T18:33:08,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,241.66624297356893,2015-08,2015,8,9,6,False,True,False
2015-08-10,54.41,44.936,7.37,14.92,18.75,35.22,1.11,12.13,15.58,2.91,1.86,96.0,Satisfactory,96.9,82.5,88.4,107.7,89.7,98.4,75.1,65.9,0.039,100,4.17,22.6,13.9,245.8,1001.7,61.7,4.1,196.3,16.7,7,2015-08-10T05:55:45,2015-08-10T18:32:42,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,246.1058432990434,2015-08,2015,8,10,0,False,True,False
2015-08-11,61.65,40.006,8.71,15.12,19.68,36.74,1.02,12.74,16.66,0.9,4.462000000000001,96.0,Satisfactory,95.1,80.7,86.9,107.7,87.4,96.9,76.3,72.1,0.0,0,0.0,21.7,11.4,198.9,1003.4,73.3,4.0,193.9,16.8,7,2015-08-11T05:55:53,2015-08-11T18:32:15,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,251.835489363312,2015-08,2015,8,11,1,False,True,False
2015-08-12,53.49,31.576,7.35,14.57,18.54,44.64,1.06,11.88,14.3,6.14,2.162,106.0,Moderate,93.3,82.5,87.0,103.1,89.7,96.1,75.0,68.3,0.004,100,4.17,21.0,11.4,251.4,1004.5,71.7,3.9,165.5,14.2,6,2015-08-12T05:56:02,2015-08-12T18:31:47,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,255.6963947716216,2015-08,2015,8,12,2,False,True,False
2015-08-13,58.42,50.94599999999999,8.6,14.41,19.25,36.34,1.17,9.36,13.79,6.14,4.142,102.0,Moderate,95.1,82.5,88.0,107.7,87.4,98.1,75.2,66.9,0.0,0,0.0,20.8,9.2,238.7,1004.8,37.5,3.8,213.0,18.3,8,2015-08-13T05:56:10,2015-08-13T18:31:18,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,243.14408245276573,2015-08,2015,8,13,3,False,True,False
2015-08-14,57.52,42.6,7.55,15.55,19.18,39.0,1.42,13.1,15.16,0.596,4.787999999999999,121.0,Moderate,96.9,80.7,87.2,107.7,87.4,98.5,77.1,73.4,0.0,0,0.0,18.8,12.8,151.7,1005.0,40.8,3.9,263.4,22.7,9,2015-08-14T05:56:18,2015-08-14T18:30:49,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,252.97762898613647,2015-08,2015,8,14,4,False,True,False
2015-08-15,51.29,118.158,6.41,14.77,17.4,34.65,1.02,12.76,13.02,0.594,3.63,96.0,Satisfactory,96.9,82.5,88.4,113.1,89.7,100.9,77.3,71.0,0.0,0,0.0,17.7,11.4,181.2,1006.0,37.9,4.0,240.6,20.9,9,2015-08-15T05:56:25,2015-08-15T18:30:19,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,228.90523406213487,2015-08,2015,8,15,5,False,True,False
2015-08-16,58.79,44.16,7.48,16.06,19.42,32.92,1.0,15.0,22.01,4.82,2.192,111.0,Moderate,93.3,78.9,84.9,108.1,78.9,94.5,77.6,79.7,0.394,100,8.33,20.1,10.3,248.2,1007.7,63.3,4.2,222.2,19.1,7,2015-08-16T05:56:32,2015-08-16T18:29:48,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,218.02551384428125,2015-08,2015,8,16,6,False,True,False
2015-08-17,63.39,104.814,9.21,15.16,20.02,32.13,1.35,11.61,20.54,15.058000000000002,10.034,129.0,Moderate,95.1,80.7,86.9,110.2,86.4,98.6,77.6,75.0,0.0,0,0.0,18.3,9.2,175.3,1006.9,35.4,4.4,245.2,21.1,9,2015-08-17T05:56:38,2015-08-17T18:29:16,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,254.9132849144324,2015-08,2015,8,17,0,False,True,False
2015-08-18,66.98,63.492,9.85,16.15,20.4,37.0,1.26,14.04,12.83,1.7619999999999998,0.742,106.0,Moderate,93.3,80.7,87.2,110.6,88.4,100.1,78.3,75.8,0.0,0,0.0,21.0,8.1,155.9,1007.7,38.3,4.0,239.9,20.8,8,2015-08-18T05:56:45,2015-08-18T18:28:44,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,249.52100041502777,2015-08,2015,8,18,1,False,True,False
2015-08-19,69.54,121.60000000000002,10.26,15.61,20.61,35.64,1.19,12.82,13.74,2.304,0.216,123.0,Moderate,93.3,84.3,87.7,105.3,94.4,99.9,77.4,72.5,0.0,0,0.0,22.6,13.9,160.7,1008.4,35.8,4.2,239.8,20.6,7,2015-08-19T05:56:51,2015-08-19T18:28:12,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,243.6284155706417,2015-08,2015,8,19,2,False,True,False
2015-08-20,64.9,105.332,18.87,19.19,28.28,41.66,1.78,13.55,15.53,0.54,3.0460000000000003,176.0,Moderate,96.9,80.7,87.6,118.9,85.5,100.5,77.7,73.2,0.0,0,0.0,21.3,11.4,192.2,1008.0,42.5,4.1,262.3,22.7,9,2015-08-20T05:56:56,2015-08-20T18:27:38,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,238.4174662660764,2015-08,2015,8,20,3,False,True,False
2015-08-21,43.12,63.178,7.05,13.87,17.52,40.55,1.15,13.4,15.55,2.71,2.0460000000000003,91.0,Satisfactory,89.7,75.3,81.6,105.5,75.3,87.7,76.3,84.4,1.3,100,16.67,16.1,8.1,220.7,1008.5,94.0,3.3,247.0,21.5,9,2015-08-21T05:57:01,2015-08-21T18:27:04,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,chennai,250.23429904582545,2015-08,2015,8,21,4,False,True,False
2015-08-22,39.93,35.244,7.95,14.15,17.77,44.2,4.88,19.33,12.97,0.608,1.394,165.0,Moderate,89.7,75.3,82.1,102.8,75.3,88.0,76.0,82.7,0.035,100,4.17,16.6,11.4,249.1,1007.2,81.7,3.9,100.0,8.6,3,2015-08-22T05:57:06,2015-08-22T18:26:29,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,229.6792161846081,2015-08,2015,8,22,5,False,True,False
2015-08-23,33.26,36.57600000000001,8.13,14.71,18.63,52.02,1.12,14.34,10.11,0.242,8.0,108.0,Moderate,93.3,77.1,84.8,105.3,77.1,92.0,75.8,75.8,0.035,100,4.17,20.1,11.4,279.1,1006.5,68.3,4.2,156.4,13.3,6,2015-08-23T05:57:11,2015-08-23T18:25:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,211.6382151060825,2015-08,2015,8,23,6,False,True,False
2015-08-24,40.27,39.56,8.07,14.15,18.19,40.25,1.95,13.4,12.72,0.252,2.752,119.0,Moderate,95.1,78.9,86.9,107.7,78.9,95.2,74.9,68.8,0.0,0,0.0,18.3,13.9,256.9,1006.9,43.3,4.4,234.8,20.0,8,2015-08-24T05:57:15,2015-08-24T18:25:19,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,201.78186866653863,2015-08,2015,8,24,0,False,True,False
2015-08-25,46.96,33.824,7.88,13.55,17.72,33.69,1.48,11.86,13.35,0.634,1.3119999999999998,98.0,Satisfactory,96.9,80.7,88.0,105.6,87.4,97.0,74.8,66.4,0.0,0,0.0,18.6,15.0,263.7,1006.0,40.8,4.2,265.4,22.9,9,2015-08-25T05:57:19,2015-08-25T18:24:42,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,237.86259581962,2015-08,2015,8,25,1,False,True,False
2015-08-26,39.91,39.222,7.39,13.23,17.04,25.41,1.24,13.06,16.24,2.224,1.36,100.0,Satisfactory,95.1,82.5,88.5,105.4,91.1,98.6,75.3,66.3,0.0,0,0.0,19.2,11.4,229.8,1004.6,45.0,4.1,184.6,16.0,7,2015-08-26T05:57:23,2015-08-26T18:24:05,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,251.07120012247603,2015-08,2015,8,26,2,False,True,False
2015-08-27,39.65,33.936,7.25,12.82,16.21,25.89,1.94,12.83,12.59,39.39,3.09,127.0,Moderate,89.7,78.9,84.4,102.8,78.9,92.4,75.8,76.1,0.031,100,4.17,22.6,12.8,229.8,1004.8,90.4,3.4,179.8,15.6,7,2015-08-27T05:57:26,2015-08-27T18:23:28,0.42,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,chennai,254.8428749319902,2015-08,2015,8,27,3,False,True,False
2015-08-28,45.16,46.17999999999999,8.5,13.19,16.74,28.32,1.54,14.31,10.77,194.28,8.48,100.0,Satisfactory,93.3,80.7,85.9,103.1,85.5,94.6,75.2,71.7,0.016,100,4.17,19.0,11.4,234.5,1005.5,73.3,4.2,204.9,17.8,7,2015-08-28T05:57:29,2015-08-28T18:22:50,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,251.49160451644457,2015-08,2015,8,28,4,False,True,False
2015-08-29,43.58,33.982,8.78,14.18,17.26,26.79,2.19,14.6,11.95,0.442,1.94,146.0,Moderate,96.9,80.7,87.8,105.6,87.4,96.9,75.3,69.1,0.0,0,0.0,19.5,11.4,228.5,1005.3,29.2,4.3,278.4,24.0,10,2015-08-29T05:57:32,2015-08-29T18:22:12,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,229.90570147455776,2015-08,2015,8,29,5,False,True,False
2015-08-30,37.62,39.352,8.16,16.1,17.88,24.53,1.54,14.9,18.81,287.49,1.19,112.0,Moderate,98.7,82.5,88.5,110.2,91.1,100.0,76.6,69.4,0.039,100,4.17,17.7,11.4,216.0,1006.2,60.8,3.8,260.3,22.4,9,2015-08-30T05:57:34,2015-08-30T18:21:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,231.6130734160024,2015-08,2015,8,30,6,False,True,False
2015-08-31,41.0,35.68599999999999,8.04,15.66,17.36,23.7,1.43,14.02,20.96,0.136,0.5920000000000001,97.0,Satisfactory,95.1,77.1,86.0,110.2,77.1,94.7,76.5,75.2,0.039,100,4.17,16.8,13.9,238.6,1007.3,53.3,3.9,251.6,21.7,9,2015-08-31T05:57:37,2015-08-31T18:20:54,0.55,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,chennai,214.40292106617528,2015-08,2015,8,31,0,False,True,False
2015-09-01,32.37,81.39000000000001,8.57,16.34,18.15,26.38,1.21,15.72,30.26,0.8200000000000001,2.06,88.0,Satisfactory,96.9,84.3,89.2,112.6,92.7,102.5,77.6,70.2,0.0,0,0.0,18.6,11.4,205.5,1006.2,34.6,3.9,263.7,22.8,9,2015-09-01T05:57:39,2015-09-01T18:20:15,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,220.1718904302399,2015-09,2015,9,1,1,False,False,False
2015-09-02,24.27,127.052,8.54,16.66,18.34,24.6,4.7,16.01,34.15,0.258,0.726,163.0,Moderate,98.7,82.5,88.2,116.4,88.5,100.8,77.3,71.1,0.0,0,0.0,18.8,11.4,188.5,1005.8,38.8,3.7,247.2,21.3,9,2015-09-02T05:57:41,2015-09-02T18:19:35,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,249.50919693050992,2015-09,2015,9,2,2,False,False,False
2015-09-03,26.54,40.328,9.27,17.24,19.25,23.58,1.99,18.24,28.04,0.284,0.774,99.0,Satisfactory,93.3,80.7,86.3,107.8,86.4,98.5,77.9,76.9,0.0,0,0.0,20.8,11.4,199.4,1007.4,68.3,3.8,229.6,19.8,8,2015-09-03T05:57:42,2015-09-03T18:18:55,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,244.07954312245568,2015-09,2015,9,3,3,False,False,False
2015-09-04,26.96,106.756,9.51,17.1,19.35,23.47,1.92,14.6,28.95,1.142,0.602,106.0,Moderate,93.3,82.5,87.4,110.6,92.7,100.7,78.4,75.4,0.0,0,0.0,17.7,12.8,153.0,1009.3,42.5,3.8,261.1,22.6,9,2015-09-04T05:57:44,2015-09-04T18:18:14,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,242.8737804531621,2015-09,2015,9,4,4,False,False,False
2015-09-05,25.83,191.86,9.14,16.9,19.0,27.06,2.01,11.02,29.73,0.304,0.176,83.0,Satisfactory,93.3,80.7,86.9,110.6,88.4,100.5,78.9,77.9,0.0,0,0.0,21.0,11.4,163.7,1010.0,37.5,3.7,241.8,20.9,9,2015-09-05T05:57:45,2015-09-05T18:17:33,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,240.4141423323045,2015-09,2015,9,5,5,False,False,False
2015-09-06,26.47,96.642,9.58,17.03,19.38,23.63,1.68,11.13,20.59,0.678,1.134,82.0,Satisfactory,96.9,82.5,88.1,110.0,91.1,100.4,77.5,72.2,0.0,0,0.0,25.1,13.9,196.3,1009.2,39.2,4.2,250.6,21.5,9,2015-09-06T05:57:46,2015-09-06T18:16:52,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,251.15039511052925,2015-09,2015,9,6,6,False,False,False
2015-09-07,27.97,30.16,9.8,17.3,19.68,23.09,1.75,12.8,22.13,2.434,1.6540000000000004,107.0,Moderate,89.7,78.9,84.0,100.2,78.9,91.7,75.2,75.4,0.0,0,0.0,19.9,12.8,223.4,1009.6,85.0,3.7,160.5,14.0,7,2015-09-07T05:57:47,2015-09-07T18:16:11,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,235.3886668601308,2015-09,2015,9,7,0,False,False,False
2015-09-08,27.86,55.29799999999999,9.65,17.24,19.5,26.37,1.47,9.81,20.26,80.72,2.348,86.0,Satisfactory,93.3,78.9,85.2,103.1,78.9,92.4,76.1,76.4,0.016,100,4.17,17.4,13.9,218.7,1008.8,60.0,3.9,207.1,17.9,8,2015-09-08T05:57:48,2015-09-08T18:15:29,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,217.93957928166324,2015-09,2015,9,8,1,False,False,False
2015-09-09,26.89,45.556,9.23,16.89,19.05,26.56,1.61,11.61,24.66,0.1679999999999999,1.4579999999999995,88.0,Satisfactory,91.5,80.7,86.4,105.3,86.4,96.6,76.3,72.8,0.0,0,0.0,17.9,10.3,199.2,1008.1,60.0,4.0,198.3,17.1,8,2015-09-09T05:57:49,2015-09-09T18:14:47,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,187.31120154587308,2015-09,2015,9,9,2,False,False,False
2015-09-10,28.78,49.574,9.76,17.02,19.51,25.26,2.16,12.2,24.13,0.408,3.522,148.0,Moderate,93.3,75.3,83.9,105.3,75.3,92.3,76.6,79.7,1.347,100,8.33,14.8,23.0,221.5,1008.0,90.0,3.6,204.5,17.8,8,2015-09-10T05:57:49,2015-09-10T18:14:05,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,chennai,238.19089029717344,2015-09,2015,9,10,3,False,False,False
2015-09-11,31.49,29.452,10.3,15.04,18.98,29.07,1.54,14.18,19.44,1.058,3.1220000000000003,79.0,Satisfactory,91.5,80.7,86.0,102.9,88.4,96.6,77.2,76.4,0.02,100,4.17,17.0,10.3,242.8,1007.1,85.0,3.6,126.0,10.9,5,2015-09-11T05:57:50,2015-09-11T18:13:22,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,254.33858963294023,2015-09,2015,9,11,4,False,False,False
2015-09-12,32.09,43.062,10.28,14.96,18.92,23.77,1.39,12.68,18.16,0.6980000000000001,2.4240000000000004,82.0,Satisfactory,93.3,82.5,86.3,101.1,88.5,95.3,75.1,70.6,0.0,0,0.0,18.1,9.2,253.4,1007.0,80.4,3.9,159.0,13.7,6,2015-09-12T05:57:50,2015-09-12T18:12:40,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,253.9585199071983,2015-09,2015,9,12,5,False,False,False
2015-09-13,29.23,41.696,9.88,15.72,18.98,24.6,1.32,11.18,23.09,2.39,1.0219999999999998,79.0,Satisfactory,96.9,80.7,87.0,105.6,87.4,96.1,75.1,69.6,0.004,100,4.17,19.2,13.9,214.7,1007.2,35.8,4.3,240.8,20.9,9,2015-09-13T05:57:51,2015-09-13T18:11:57,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,254.0859370053732,2015-09,2015,9,13,6,False,False,False
2015-09-14,30.94,38.75599999999999,9.95,15.18,18.66,23.52,1.84,12.36,22.54,10.04,0.06,128.0,Moderate,93.3,80.7,86.6,105.3,86.4,95.0,74.6,68.7,0.0,0,0.0,19.9,17.2,232.8,1006.2,60.8,3.7,181.7,15.6,7,2015-09-14T05:57:51,2015-09-14T18:11:14,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,231.71746553334825,2015-09,2015,9,14,0,False,False,False
2015-09-15,29.62,44.864,9.43,14.0,17.61,24.65,1.03,9.85,22.76,11.1,5.24,77.0,Satisfactory,96.9,82.5,88.6,105.6,86.4,97.5,73.7,62.8,0.0,0,0.0,22.8,16.1,251.2,1004.7,57.5,3.9,158.4,13.7,6,2015-09-15T05:57:51,2015-09-15T18:10:32,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,216.7842145421893,2015-09,2015,9,15,1,False,False,False
2015-09-16,29.73,44.444,9.38,12.96,17.13,22.52,1.0,11.55,20.48,0.39,10.4,74.0,Satisfactory,96.9,84.3,89.5,107.7,88.6,97.9,73.1,59.6,0.0,0,0.0,26.2,13.9,250.1,1002.7,33.3,3.9,254.2,22.0,9,2015-09-16T05:57:51,2015-09-16T18:09:49,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,190.427896042012,2015-09,2015,9,16,2,False,False,False
2015-09-17,30.34,49.516,10.03,10.69,16.63,23.18,0.96,8.44,22.81,0.03,0.072,70.0,Satisfactory,96.9,82.5,89.0,107.7,87.4,98.2,74.1,62.9,0.197,100,4.17,20.6,12.8,253.2,1002.3,49.2,4.0,232.6,19.9,9,2015-09-17T05:57:52,2015-09-17T18:09:06,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,223.09129044052872,2015-09,2015,9,17,3,False,False,False
2015-09-18,31.63,42.63599999999999,10.28,10.45,16.76,23.56,2.1,11.12,22.77,0.0699999999999999,7.61,116.0,Moderate,95.1,82.5,87.6,105.4,87.4,97.0,75.1,68.1,0.0,0,0.0,16.3,12.8,222.7,1003.3,64.2,3.7,213.3,18.5,7,2015-09-18T05:57:52,2015-09-18T18:08:23,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,263.5665861233322,2015-09,2015,9,18,4,False,False,False
2015-09-19,35.42,40.828,11.71,10.47,17.88,24.9,0.82,12.1,34.03,1.0259999999999998,3.466,77.0,Satisfactory,93.3,80.7,86.8,105.4,87.4,98.7,77.9,76.0,0.035,100,4.17,16.8,9.2,202.7,1004.5,86.7,3.8,147.0,12.8,5,2015-09-19T05:57:52,2015-09-19T18:07:39,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,248.097798581236,2015-09,2015,9,19,5,False,False,False
2015-09-20,27.32,39.722,10.97,10.48,17.46,25.08,2.93,10.2,32.15,0.4859999999999999,0.444,197.0,Moderate,96.9,82.5,87.8,108.1,92.7,101.0,78.2,74.6,0.0,0,0.0,16.3,11.4,202.0,1004.8,73.7,4.0,218.5,18.9,8,2015-09-20T05:57:52,2015-09-20T18:06:56,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,238.15708072659,2015-09,2015,9,20,6,False,False,False
2015-09-21,27.69,38.122,10.7,10.76,17.2,23.36,2.95,10.36,30.29,59.52,0.6319999999999999,214.0,Poor,95.1,77.1,85.4,103.1,77.1,93.1,76.3,76.7,1.182,100,8.33,15.0,9.2,226.6,1006.4,58.8,4.0,257.1,22.3,9,2015-09-21T05:57:53,2015-09-21T18:06:13,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,226.56260189749852,2015-09,2015,9,21,0,False,False,False
2015-09-22,39.77,155.48200000000003,9.91,11.93,16.66,24.32,1.72,12.19,26.91,0.8800000000000001,0.95,121.0,Moderate,93.3,82.5,87.1,108.1,92.7,100.6,78.8,77.3,0.0,0,0.0,17.7,11.4,155.4,1007.1,40.0,4.0,244.7,21.0,8,2015-09-22T05:57:53,2015-09-22T18:05:31,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,250.08138445738203,2015-09,2015,9,22,1,False,False,False
2015-09-23,31.65,140.21599999999998,10.35,10.81,16.65,25.1,1.31,11.9,19.27,0.208,3.344,84.0,Satisfactory,95.1,82.5,87.7,110.2,94.5,100.8,78.3,75.1,0.0,0,0.0,17.9,11.4,166.3,1008.4,35.4,3.9,264.9,23.0,9,2015-09-23T05:57:54,2015-09-23T18:04:48,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,227.03243248411587,2015-09,2015,9,23,2,False,False,False
2015-09-24,39.97,117.502,12.07,10.01,17.23,24.19,1.74,10.22,15.36,0.09,14.91,131.0,Moderate,96.9,80.7,87.8,113.1,88.4,100.8,78.3,74.9,0.0,0,0.0,20.1,13.9,177.0,1007.8,38.3,3.9,271.6,23.5,9,2015-09-24T05:57:54,2015-09-24T18:04:05,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,216.92573983942071,2015-09,2015,9,24,3,False,False,False
